Phase II;https://audio-database.com/BACKESandMULLER/amp/phaseii.html;https://audio-database.com/BACKESandMULLER/amp/samphaseii.JPG
BP-20;https://audio-database.com/BRYSTON/amp/bp-20.html;https://audio-database.com/BRYSTON/amp/sambp-20.jpg
