Woofer unit;https://audio-database.com/BOZAK/unit.JPG;https://audio-database.com/BOZAK/unit/index.html
Midrange unit;https://audio-database.com/BOZAK/unit.JPG;https://audio-database.com/BOZAK/unit/index.html
Tweeter unit;https://audio-database.com/BOZAK/unit.JPG;https://audio-database.com/BOZAK/unit/index.html
Network;https://audio-database.com/BOZAK/unit.JPG;https://audio-database.com/BOZAK/unit/index.htmlW-1000;https://audio-database.com/CRYSLER/unit/samw-1000.jpg;https://audio-database.com/CRYSLER/unit/w-1000.html
T-1000;https://audio-database.com/CRYSLER/unit/samt-1000.jpg;https://audio-database.com/CRYSLER/unit/t-1000.html
