TNT-200;https://audio-database.com/ACOUSTAT/amp/tnt-200.html;https://audio-database.com/ACOUSTAT/amp/samtnt-200.jpg
776;https://audio-database.com/CYRUS-MISSION/amp/776.html;https://audio-database.com/CYRUS-MISSION/amp/sam776.jpg
777;https://audio-database.com/CYRUS-MISSION/amp/777.html;https://audio-database.com/CYRUS-MISSION/amp/sam777.jpg
